product_name,brand,category,price,size,love_count,rating,reviews_count,category_1,category_2,category_3,size_oz,size_mL,size_g
Brazilian Touch Hand Cream,Sol de Janeiro,Bath & Body/Body Moisturizers/Hand Cream & Foot Cream,15.0,1.7 oz/50 mL,13020,3.6935,261,Bath & Body,Body Moisturizers,Hand Cream & Foot Cream,1.7,50,
Self Tan Classic Bronzing Mousse,St. Tropez Tanning Essentials,Skincare/Self Tanners/For Body,32.0,4 oz/ 118 mL,15202,4.2597,385,Skincare,Self Tanners,For Body,4,118,
Self Tan Express Bronzing Mousse,St. Tropez Tanning Essentials,Bath & Body/Self Tanners,19.0,6.7 oz/ 200 mL,12361,4.2359,284,Bath & Body,Self Tanners,no info,6.7,200,
Pro Light,St. Tropez Tanning Essentials,Skincare/High Tech Tools/Anti-Aging,160.0,na,5458,4.1875,32,Skincare,High Tech Tools,Anti-Aging,,,
Self Tan Purity Bronzing Water Face Mist,St. Tropez Tanning Essentials,Skincare/Self Tanners/For Face,30.0,2.7 oz/ 80 mL,8861,3.6741,135,Skincare,Self Tanners,For Face,2.7,80,
Tan Applicator Mitt,St. Tropez Tanning Essentials,Skincare/Self Tanners/For Body,6.5,na,25729,3.9942,694,Skincare,Self Tanners,For Body,,,
Self Tan Dark Bronzing Mousse,St. Tropez Tanning Essentials,Bath & Body/Self Tanners,44.0,6.7 oz/ 198 mL,5756,4.1573,178,Bath & Body,Self Tanners,no info,6.7,198,
Gradual Tan Classic Everyday Body Lotion,St. Tropez Tanning Essentials,Bath & Body/Self Tanners,25.0,6.7 oz/ 198 mL,6348,3.713,115,Bath & Body,Self Tanners,no info,6.7,198,
Self Tan Extra Dark Bronzing Mousse,St. Tropez Tanning Essentials,Skincare/Self Tanners/For Body,45.0,6.7 oz/ 200 mL,3432,3.3951,81,Skincare,Self Tanners,For Body,6.7,200,
Self Tan Express Starter Kit,St. Tropez Tanning Essentials,Skincare/Value & Gift Sets,27.0,na,5075,4.2,35,Skincare,Value & Gift Sets,no info,,,
Self Tan Purity Bronzing Water Mousse,St. Tropez Tanning Essentials,Skincare/Self Tanners/For Body,42.0,6.7 oz/ 200 mL,5225,3.92,125,Skincare,Self Tanners,For Body,6.7,200,
Gradual Tan Watermelon Infusion Body Lotion,St. Tropez Tanning Essentials,Skincare/Self Tanners/For Body,25.0,6.7 oz/ 200 mL,5298,4.2888,689,Skincare,Self Tanners,For Body,6.7,200,
Self Tan Express Bronzing Mist,St. Tropez Tanning Essentials,Skincare/Self Tanners/For Body,40.0,6.7 oz/ 167 g,2834,4.4762,21,Skincare,Self Tanners,For Body,6.7,,167
Microneedling Holiday Kisses Lip Kit,StackedSkincare,Skincare/Value & Gift Sets,100.0,na,1531,5.0,2,Skincare,Value & Gift Sets,no info,,,
Dermaplaning Tool,StackedSkincare,Tools & Brushes/High Tech Tools/Hair Removal,75.0,na,9310,4.6803,147,Tools & Brushes,High Tech Tools,Hair Removal,,,
Microneedling Tool 2.0,StackedSkincare,Skincare/High Tech Tools/Anti-Aging,125.0,na,3314,4.7595,79,Skincare,High Tech Tools,Anti-Aging,,,
Dermaplaning Tool Refill Trio,StackedSkincare,Skincare/Value & Gift Sets,23.5,na,3194,4.8235,17,Skincare,Value & Gift Sets,no info,,,
Hyaluronic Acid Hydrating Serum with Champaca Essence,StackedSkincare,Skincare/Treatments/Face Serums,130.0,1 oz/ 30 mL,1286,5.0,15,Skincare,Treatments,Face Serums,1,30,
Microneedling Tool 2.0 Roller Head Twin Pack,StackedSkincare,Skincare/High Tech Tools/Anti-Aging,50.0,na,595,0.0,0,Skincare,High Tech Tools,Anti-Aging,,,
Ice Roller,StackedSkincare,Skincare/High Tech Tools/Anti-Aging,30.0,na,2081,3.5,12,Skincare,High Tech Tools,Anti-Aging,,,
Hydrating Lip Peel,StackedSkincare,Skincare/Lip Treatments/Lip Balms & Treatments,28.0,0.17 oz/ 5 mL,2021,4.3056,36,Skincare,Lip Treatments,Lip Balms & Treatments,0.17,5,
PSC Peptide Serum,StackedSkincare,Skincare/Treatments/Face Serums,150.0,1 oz/ 30 mL,616,4.3333,3,Skincare,Treatments,Face Serums,1,30,
EGF Activating Serum,StackedSkincare,Skincare/Treatments/Face Serums,150.0,1 oz/ 30 mL,791,4.7568,37,Skincare,Treatments,Face Serums,1,30,
Limitless Foundation,STELLAR,Makeup/Face/Foundation,19.0,1.01 oz/ 30 mL,25164,4.1456,364,Makeup,Face,Foundation,1.01,30,
Opus Liquid Lip,STELLAR,Makeup/Lip/Lipstick,12.0,0.20 oz/ 5.8 mL,4392,4.3333,15,Makeup,Lip,Lipstick,0.20,5.8,
Magnetic Eyeshadow Solar Palette,STELLAR,Makeup/Eye/Eye Palettes,21.0,na,4978,4.7273,11,Makeup,Eye,Eye Palettes,,,
Cosmic Face Haze Finishing Powder,STELLAR,Makeup/Face/Setting Spray & Powder,15.0,0.28 oz/ 8 g,6487,4.3556,135,Makeup,Face,Setting Spray & Powder,0.28,,8
Absolute Mascara,STELLAR,Makeup/Eye/Mascara,11.0,0.21 oz./ 6.0 g,2325,3.8605,43,Makeup,Eye,Mascara,0.21,,6.0
Limitless Concealer,STELLAR,Makeup/Face/Concealer,13.5,0.20 oz/ 6 mL,8647,4.2432,74,Makeup,Face,Concealer,0.20,6,
Magnetic Eyeshadow Lunar Palette,STELLAR,Makeup/Eye/Eye Palettes,21.0,na,2193,4.0,4,Makeup,Eye,Eye Palettes,,,
Cosmic Face Lustre Illuminating Powder,STELLAR,Makeup/Face/Highlighter,15.0,0.25 oz / 7.1 g,1165,4.6,5,Makeup,Face,Highlighter,0.25,,7.1
Face Sculptor Contour and Highlighting Palette,STELLAR,Makeup/Cheek/Cheek Palettes,37.0,3 x 0.12 oz/ 3.5 g,7531,4.6341,41,Makeup,Cheek,Cheek Palettes,,,
Brilliant Matte Primer,STELLAR,Makeup/Face/Face Primer,38.0,1.35 fl oz / 40 ml,2259,4.1429,7,Makeup,Face,Face Primer,,,
Limitless Foundation Customizable Set,STELLAR,Makeup/Face/Face Sets,45.0,na,1846,3.6,10,Makeup,Face,Face Sets,,,
Brilliant Primer,STELLAR,Makeup/Face/Face Primer,35.0,1.12 oz/ 33 mL,9101,4.3864,132,Makeup,Face,Face Primer,1.12,33,
Stay All Day® Waterproof Liquid Eye Liner,stila,Makeup/Eye/Eyeliner,22.0,0.016 oz/ 0.5 mL,302455,4.3902,10466,Makeup,Eye,Eyeliner,0.016,0.5,
Stay All Day® Liquid Lipstick,stila,Makeup/Lip/Lipstick,11.0,0.10 oz/ 3 mL,260652,4.2318,3503,Makeup,Lip,Lipstick,0.10,3,
Glitter & Glow Liquid Eye Shadow,stila,Makeup/Eye/Eyeshadow,24.0, - pink sparkle,406817,4.5428,1822,Makeup,Eye,Eyeshadow,,,
Shade Mystère Liquid Eyeshadow,stila,Makeup/Eye/Eyeshadow,12.0,0.15 oz/ 4.5 mL,43232,3.3678,87,Makeup,Eye,Eyeshadow,0.15,4.5,
Shimmer & Glow Liquid Eye Shadow,stila,Makeup/Eye/Eyeshadow,24.0,0.153 oz,134486,4.6918,1074,Makeup,Eye,Eyeshadow,0.153,,
Smudge Stick Waterproof Eye Liner,stila,Makeup/Eye/Eyeliner,22.0,0.01 oz/ 0.28 g,67442,3.9122,1971,Makeup,Eye,Eyeliner,0.01,,0.28
One Step Correct,stila,Makeup/Face/Face Primer,36.0,1 oz/ 30 mL,50068,3.9874,1194,Makeup,Face,Face Primer,1,30,
Stay All Day® Waterproof Liquid Eye Liner - Micro Tip,stila,Makeup/Eye/Eyeliner,22.0,.016 oz / 0.5 mL,15868,4.0484,248,Makeup,Eye,Eyeliner,.016,0.5,
Shade Mystère Liquid EyeShadow & Stay All Day® Waterproof Liquid Eye Liner Set,stila,Makeup/Eye/Eye Sets,22.0,na,8194,4.1111,9,Makeup,Eye,Eye Sets,,,
Heaven's Dew All Over Glimmer,stila,Makeup/Face/Highlighter,13.0,Silverlake,11349,4.5176,85,Makeup,Face,Highlighter,,,
Huge Extreme Lash Mascara,stila,Makeup/Eye/Mascara,23.0,0.44 oz/ 13 mL,21149,3.9569,835,Makeup,Eye,Mascara,0.44,13,
Stay All Day Waterproof Brow Color,stila,Makeup/Eye/Eyebrow,21.0,0.02 oz,15541,3.9808,313,Makeup,Eye,Eyebrow,0.02,,
R + R Mask,Summer Fridays,Skincare/Masks/Face Masks,26.0,2.25 oz/ 64 g,32427,3.9539,304,Skincare,Masks,Face Masks,2.25,,64
CC Me Vitamin C Serum,Summer Fridays,Skincare/Treatments/Face Serums,64.0,1.0 oz/ 30 mL,20872,4.7835,291,Skincare,Treatments,Face Serums,1.0,30,
Jet Lag Mask,Summer Fridays,Skincare/Masks/Face Masks,48.0,2.25 oz/ 64 g,99266,4.0735,2572,Skincare,Masks,Face Masks,2.25,,64
Jet Lag Mask Mini,Summer Fridays,Skincare/Mini Size,25.0,1 oz/ 28 g,34289,4.0735,2572,Skincare,Mini Size,no info,1,,28
Overtime Mask,Summer Fridays,Skincare/Masks/Face Masks,44.0,2.25 oz/ 64 g,43876,4.4762,336,Skincare,Masks,Face Masks,2.25,,64
Retinol + Repeat Vol. 1,SUNDAY RILEY,Skincare/Value & Gift Sets,69.0,na,3795,3.9231,13,Skincare,Value & Gift Sets,no info,,,
Good Genes All-In-One Lactic Acid Treatment,SUNDAY RILEY,Skincare/Treatments/Face Serums,105.0,1.7 oz/ 50 mL,170602,4.2295,3002,Skincare,Treatments,Face Serums,1.7,50,
Luna Retinol Sleeping Night Oil,SUNDAY RILEY,Skincare/Moisturizers/Face Oils,55.0,1.18 oz/ 35 mL,122302,4.0898,2049,Skincare,Moisturizers,Face Oils,1.18,35,
C.E.O. 15% Vitamin C Brightening Serum,SUNDAY RILEY,Skincare/Treatments/Face Serums,85.0,1 oz/ 30 mL,36965,3.8437,563,Skincare,Treatments,Face Serums,1,30,
Power Couple: Lactic Acid and Retinol Kit,SUNDAY RILEY,Skincare/Value & Gift Sets,85.0,na,113832,4.3127,1407,Skincare,Value & Gift Sets,no info,,,
Power Trio: Lactic Acid + Retinol + Vitamin C Bundle,SUNDAY RILEY,Skincare/Value & Gift Sets,88.0,na,13073,4.3333,18,Skincare,Value & Gift Sets,no info,,,
A+ High-Dose Retinol Serum,SUNDAY RILEY,Skincare/Treatments/Face Serums,85.0,1 oz/ 30 mL,31971,4.3045,266,Skincare,Treatments,Face Serums,1,30,
Tidal Brightening Enzyme Water Cream,SUNDAY RILEY,Skincare/Moisturizers/Moisturizers,22.0,1.7 oz/ 50 mL,62070,4.1272,1250,Skincare,Moisturizers,Moisturizers,1.7,50,
C.E.O Vitamin C Rich Hydration Cream,SUNDAY RILEY,Skincare/Moisturizers/Moisturizers,22.0,1.7 oz/ 50 mL,41260,4.0483,807,Skincare,Moisturizers,Moisturizers,1.7,50,
U.F.O. Ultra-Clarifying Face Oil,SUNDAY RILEY,Skincare/Moisturizers/Face Oils,40.0,1.18 oz/ 35 mL,89214,4.1461,1862,Skincare,Moisturizers,Face Oils,1.18,35,
C.E.O Glow Vitamin C + Turmeric Face Oil,SUNDAY RILEY,Skincare/Moisturizers/Face Oils,40.0,0.5 oz/ 15 mL,21983,3.9762,252,Skincare,Moisturizers,Face Oils,0.5,15,
Juno Antioxidant + Superfood Face Oil,SUNDAY RILEY,Skincare/Moisturizers/Face Oils,36.0,1.18 oz/ 35 mL,47907,4.3661,437,Skincare,Moisturizers,Face Oils,1.18,35,
Bright-Eyed 100% Mineral Eye Cream SPF 40,Supergoop!,Skincare/Eye Care/Eye Creams & Treatments,36.0,0.5 oz/ 15 mL,5996,4.4336,143,Skincare,Eye Care,Eye Creams & Treatments,0.5,15,
CC Cream Daily Correct Broad Spectrum SPF 35 Sunscreen,Supergoop!,Skincare/Moisturizers/BB & CC Creams,36.0,1.6 oz/ 47 mL,45707,4.2872,665,Skincare,Moisturizers,BB & CC Creams,1.6,47,
100% Mineral Smooth & Poreless Matte Screen SPF 40,Supergoop!,Skincare/Sun Care/Face Sunscreen,38.0,1.5 oz/ 45 mL,25620,4.0691,304,Skincare,Sun Care,Face Sunscreen,1.5,45,
Superscreen Daily Moisturizer Broad Spectrum SPF 40 PA+++,Supergoop!,Skincare/Moisturizers/Moisturizers,38.0,1.7 oz/ 50 mL,20478,3.8662,284,Skincare,Moisturizers,Moisturizers,1.7,50,
Unseen Sunscreen SPF 40,Supergoop!,Skincare/Sun Care/Face Sunscreen,34.0,1.7 oz/ 50 mL,1190,4.4469,1148,Skincare,Sun Care,Face Sunscreen,1.7,50,
"SPF, Snow or Shine",Supergoop!,Skincare/Value & Gift Sets,48.0,na,2524,4.3333,3,Skincare,Value & Gift Sets,no info,,,
Shimmershade Illuminating Cream Eyeshadow SPF 30,Supergoop!,Makeup/Eye/Eyeshadow,24.0,0.18 oz/ 5 g,17926,4.2043,230,Makeup,Eye,Eyeshadow,0.18,,5
Glow Stick SPF 50,Supergoop!,Skincare/Sun Care/Face Sunscreen,25.0,1 oz/ 28 g,18409,3.7928,222,Skincare,Sun Care,Face Sunscreen,1,,28
Advanced Anti-Aging Eye Cream Broad Spectrum Sunscreen SPF 37,Supergoop!,Skincare/Eye Care/Eye Creams & Treatments,32.0,0.5 oz/ 15 mL,11187,3.8558,104,Skincare,Eye Care,Eye Creams & Treatments,0.5,15,
Forever Young Hand Cream with Sea Buckthorn Broad Spectrum Sunscreen SPF 40 PA+++ Mini,Supergoop!,Mini Size/Bath & Body,14.0,1 oz/ 30 mL,13809,4.0746,67,Mini Size,Bath & Body,no info,1,30,
Invincible Setting Powder SPF 45,Supergoop!,Makeup/Face/Setting Spray & Powder,30.0,0.15 oz/ 4.25 g,22762,3.2731,476,Makeup,Face,Setting Spray & Powder,0.15,,4.25
City Sunscreen Serum SPF 30,Supergoop!,Skincare/Sun Care/Face Sunscreen,42.0,2 oz/ 60 mL,10718,4.0664,286,Skincare,Sun Care,Face Sunscreen,2,60,
Relevée Lash Curler,surratt beauty,Makeup/Accessories/Eyelash Curlers,34.0,na,20821,4.2361,305,Makeup,Accessories,Eyelash Curlers,,,
Surreal Skin Foundation Wand,surratt beauty,Makeup/Face/Foundation,65.0,0.5 oz/ 15 mL,7919,4.1467,75,Makeup,Face,Foundation,0.5,15,
Lid Lacquer,surratt beauty,Makeup/Eye/Eyeshadow,36.0, - crystalline gloss,8454,3.4783,23,Makeup,Eye,Eyeshadow,,,
Artistique Eyeshadow,surratt beauty,Makeup/Eye/Eyeshadow,20.0,0.06 oz/ 1.7 g,41872,3.5429,70,Makeup,Eye,Eyeshadow,0.06,,1.7
Lipslique Lipstick,surratt beauty,Makeup/Lip/Lipstick,34.0,0.05 oz/ 1.56 g,12560,4.2105,57,Makeup,Lip,Lipstick,0.05,,1.56
Pas de Deux Relevée Lash Curler & Mascara Set,surratt beauty,Makeup/Eye/Eye Sets,45.0,na,1757,3.8889,9,Makeup,Eye,Eye Sets,,,
Artistique Blush,surratt beauty,Makeup/Cheek/Blush,32.0,0.14 oz/ 4 g,34239,4.086,93,Makeup,Cheek,Blush,0.14,,4
Relevée Mascara,surratt beauty,Makeup/Eye/Mascara,30.0,0.2 oz/ 6 mL,1574,3.9091,22,Makeup,Eye,Mascara,0.2,6,
Auto-Graphique Eyeliner,surratt beauty,Makeup/Eye/Eyeliner,42.0,0.01 oz/ 0.28 g,3311,4.3043,46,Makeup,Eye,Eyeliner,0.01,,0.28
Smoky Eye Baton,surratt beauty,Makeup/Eye/Eyeshadow,35.0,0.0088 oz/ 0.24 g,4997,3.6667,27,Makeup,Eye,Eyeshadow,0.0088,,0.24
Surreal Skin Concealer,surratt beauty,Makeup/Face/Concealer,50.0,0.06 oz/ 1.7 mL,2939,4.15,20,Makeup,Face,Concealer,0.06,1.7,
Expressioniste Brow Pencil Refill Cartridge,surratt beauty,Makeup/Eye/Eyebrow,15.0,0.003 oz/ 0.085 g,3036,4.5484,31,Makeup,Eye,Eyebrow,0.003,,0.085
"Whirl Trio Interchangeable Styling Wand Set: Tapered, 1”, 1.5”",T3,Hair/Hair Tools/Curling Irons,249.99,na,41271,4.3262,233,Hair,Hair Tools,Curling Irons,,,
Cura Professional Digital Ionic Hair Dryer,T3,Hair/Hair Tools/Hair Dryers,179.99,na,9922,4.191,89,Hair,Hair Tools,Hair Dryers,,,
"Twirl Trio Interchangeable Clip Curling Iron Set: 1”, 1.25”, 1.5”",T3,Hair/Hair Tools/Curling Irons,274.99,na,6981,3.6296,27,Hair,Hair Tools,Curling Irons,,,
Cura Luxe Professional Ionic Hair Dryer with Auto Pause Sensor (Black & Rose Gold),T3,Hair/Hair Tools/Hair Dryers,229.99,White/Rose Gold,4085,4.1042,48,Hair,Hair Tools,Hair Dryers,,,
SinglePass Luxe 1” Ionic Straightening & Styling Flat Iron (White/Rose Gold),T3,Hair/Hair Tools/Hair Straighteners & Flat Irons,119.99,na,9639,3.1463,82,Hair,Hair Tools,Hair Straighteners & Flat Irons,,,
SinglePass Curl 1.25” Professional Ceramic Curling Iron,T3,Hair/Hair Tools/Curling Irons,160.0,na,7316,3.725,40,Hair,Hair Tools,Curling Irons,,,
"Volumizing Hot Rollers LUXE for Volume, Body, and Shine",T3,Hair/Hair Tools/Curling Irons,99.99,na,8608,3.3279,61,Hair,Hair Tools,Curling Irons,,,
"Voluminous Curls 1.5"" Interchangeable Clip Curling Iron Barrel",T3,Hair/Hair Tools/Curling Irons,76.0,na,1919,3.25,4,Hair,Hair Tools,Curling Irons,,,
SinglePass Compact Travel Styling Flat Iron with Cap (White & Rose Gold),T3,Tools & Brushes/Hair Tools/Hair Straighteners & Flat Irons,89.0,na,13116,4.2971,175,Tools & Brushes,Hair Tools,Hair Straighteners & Flat Irons,,,
Convertible Power Base ,T3,Hair/Hair Tools/Curling Irons,80.0,na,1926,2.0,4,Hair,Hair Tools,Curling Irons,,,
"SinglePass Curl 1"" Professional Curling Iron",T3,Hair/Hair Tools/Curling Irons,160.0,1 inch,1430,5.0,2,Hair,Hair Tools,Curling Irons,,,
"Loose Waves 1.5"" Interchangeable Styling Wand",T3,Hair/Hair Tools/Curling Irons,76.0,na,2127,3.625,8,Hair,Hair Tools,Curling Irons,,,
THE FACE Illuminating Self-Tan Drops,TAN-LUXE,Skincare/Self Tanners/For Face,49.0,1.01 oz/ 30 mL,18483,4.1111,189,Skincare,Self Tanners,For Face,1.01,30,
THE BODY Illuminating Self-Tan Drops,TAN-LUXE,Bath & Body/Self Tanners/For Body,59.0,1.69 oz/ 50 mL,8154,4.1596,94,Bath & Body,Self Tanners,For Body,1.69,50,
Super Glow Hyaluronic Self-Tan Serum,TAN-LUXE,Skincare/Self Tanners/For Face,49.0,1.01 oz/ 30 mL,5883,4.3676,68,Skincare,Self Tanners,For Face,1.01,30,
THE BUTTER Illuminating Tanning Butter,TAN-LUXE,Skincare/Self Tanners/For Body,36.0,6.76 oz/ 200 mL,6372,4.4659,88,Skincare,Self Tanners,For Body,6.76,200,
THE GRADUAL Illuminating Gradual Tan Lotion,TAN-LUXE,Skincare/Self Tanners/For Face,33.0,8.45 oz/ 250 mL,6248,4.1628,43,Skincare,Self Tanners,For Face,8.45,250,
THE WATER Hydrating Self-Tan Water,TAN-LUXE,Skincare/Self Tanners/For Face,47.0,6.76 oz/ 200 mL,4169,4.08,50,Skincare,Self Tanners,For Face,6.76,200,
HYDRA MOUSSE Hydrating Self-Tan Mousse,TAN-LUXE,Skincare/Self Tanners/For Face,49.0,6.76 oz/ 200 mL,2721,4.0682,44,Skincare,Self Tanners,For Face,6.76,200,
Wonder Oil Illuminating Self-Tan Oil,TAN-LUXE,Skincare/Self Tanners/For Body,68.0,3.38 oz/ 100 mL,2023,3.6364,11,Skincare,Self Tanners,For Body,3.38,100,
SLEEP OIL Rejuvenating Miracle Tanning Oil,TAN-LUXE,Skincare/Self Tanners/For Face,49.0,0.68 oz/ 20 mL,3408,3.4211,19,Skincare,Self Tanners,For Face,0.68,20,
Instant Hero Skin Perfector,TAN-LUXE,Bath & Body/Self Tanners/For Body,33.0,5.07 oz/ 150 mL,1367,4.5,2,Bath & Body,Self Tanners,For Body,5.07,150,
Glyco Water Self-Tan Eraser,TAN-LUXE,Bath & Body/Self Tanners/For Body,33.0,6.76 oz/ 200 mL,623,2.3333,3,Bath & Body,Self Tanners,For Body,6.76,200,
Blow Styling Tool - Half Paddle,Tangle Teezer,Hair/Hair Tools/Hair Brushes & Combs,32.0,Half Paddle,2601,3.4615,26,Hair,Hair Tools,Hair Brushes & Combs,,,
9 Ways to Shine Cheek Wardrobe,tarte,Makeup/Face/Face Sets,31.5,na,28644,4.6484,91,Makeup,Face,Face Sets,,,
Party Time Trio Color Collection,tarte,Makeup/Face/Face Sets,15.0,na,9945,4.7619,21,Makeup,Face,Face Sets,,,
SEA Water Foundation Broad Spectrum SPF 15,tarte,Makeup/Face/Foundation,39.0,1 oz/ 30 mL,170992,3.9132,3432,Makeup,Face,Foundation,1,30,
Maracuja Creaseless Undereye Concealer,tarte,Makeup/Face/Concealer,26.0, - medium skin with peach undertones ,69615,3.1399,1208,Makeup,Face,Concealer,,,
Amazonian Clay 12-Hour Blush,tarte,Makeup/Cheek/Blush,15.0,0.2 oz/ 5.6 g,316258,4.6241,5839,Makeup,Cheek,Blush,0.2,,5.6
Amazonian Clay Full Coverage Foundation SPF 15,tarte,Makeup/Face/Foundation,39.0,1.7 oz/ 50 mL,178127,4.0298,6510,Makeup,Face,Foundation,1.7,50,
SEA limited-edition drink of H2O hydrating boost,tarte,Skincare/Moisturizers/Moisturizers,35.0,1.7 oz/ 50 mL,3021,4.1724,29,Skincare,Moisturizers,Moisturizers,1.7,50,
Chrome For The Holidays Set,tarte,Makeup/Eye/Eye Sets,19.0,4 x 0.035 oz/ 1 g,11705,3.5714,21,Makeup,Eye,Eye Sets,,,
SEA Quench Lip Rescue Balm,tarte,Makeup/Lip/Lip Balm & Treatment,19.0,0.10 oz/ 2.8 g,106250,4.2525,1378,Makeup,Lip,Lip Balm & Treatment,0.10,,2.8
"Lights, Camera, Lashes™ 4-in-1 Mascara",tarte,Makeup/Eye/Mascara,12.0,0.24 oz/ 7 mL,96030,4.1951,6244,Makeup,Eye,Mascara,0.24,7,
BB Tinted Treatment 12-Hour Primer Broad Spectrum SPF 30 Sunscreen,tarte,Makeup/Face/BB & CC Cream,37.0,1 oz,101796,4.2673,3374,Makeup,Face,BB & CC Cream,1,,
Tarteist Party of 3 Liner Trio,tarte,Makeup/Eye/Eye Sets,19.0,na,6444,2.2264,53,Makeup,Eye,Eye Sets,,,
Succulent Lip Balm,Taste Beauty,Skincare/Lip Treatments/Lip Balms & Treatments,8.0,Vanilla,15741,3.9048,21,Skincare,Lip Treatments,Lip Balms & Treatments,,,
Regenerating Exfoliating Cleanser,Tata Harper,Skincare/Cleansers/Face Wash & Cleansers,42.0,1.7 oz/ 50 mL,24766,4.3211,380,Skincare,Cleansers,Face Wash & Cleansers,1.7,50,
Resurfacing BHA Glow Mask,Tata Harper,Skincare/Masks/Face Masks,65.0,1 oz/ 30 mL,41620,4.2626,537,Skincare,Masks,Face Masks,1,30,
Tata's Daily Essentials Kit,Tata Harper,Skincare/Value & Gift Sets,75.0,na,16779,3.7262,84,Skincare,Value & Gift Sets,no info,,,
Resurfacing Trio,Tata Harper,Skincare/Value & Gift Sets,70.0,na,4410,4.8182,11,Skincare,Value & Gift Sets,no info,,,
Resurfacing AHA + BHA Serum,Tata Harper,Skincare/Treatments/Face Serums,88.0,1 oz/30 mL,13025,4.0282,142,Skincare,Treatments,Face Serums,1,30,
Clarifying Blemish & Oil Control Cleanser,Tata Harper,Skincare/Cleansers/Face Wash & Cleansers,72.0,4.1 oz/ 125 mL,12424,4.3025,119,Skincare,Cleansers,Face Wash & Cleansers,4.1,125,
Restorative Anti-Aging Eye Cream,Tata Harper,Skincare/Eye Care/Eye Creams & Treatments,105.0,0.5 oz/ 15 mL,7784,3.8795,83,Skincare,Eye Care,Eye Creams & Treatments,0.5,15,
Limited Edition Resurfacing BHA Glow Mask,Tata Harper,Skincare/Masks/Face Masks,150.0,Limited Edition - 3.55 oz/ 105 mL,0,5.0,1,Skincare,Masks,Face Masks,3.55,105,
Retinoic Nutrient Face Oil With Vitamin A,Tata Harper,Skincare/Moisturizers/Face Oils,132.0,1 oz/ 30 mL,8198,4.4035,57,Skincare,Moisturizers,Face Oils,1,30,
Revitalizing Anti-Aging Body Oil,Tata Harper,Bath & Body/Body Moisturizers/Body Lotions & Body Oils,115.0,4.1 oz/ 125 mL,3850,3.8,30,Bath & Body,Body Moisturizers,Body Lotions & Body Oils,4.1,125,
Purifying Pore Detox Cleanser,Tata Harper,Skincare/Cleansers/Face Wash & Cleansers,76.0,4.1 oz/ 120 mL,11049,4.3511,131,Skincare,Cleansers,Face Wash & Cleansers,4.1,120,
Repairative Anti-Aging Moisturizer,Tata Harper,Skincare/Moisturizers/Moisturizers,116.0,1.7 oz/ 50 mL,4117,3.4545,110,Skincare,Moisturizers,Moisturizers,1.7,50,
The Kissu Lip Mask,Tatcha,Skincare/Lip Treatments/Lip Balms & Treatments,28.0,0.32 oz/ 9g,17746,4.7857,14,Skincare,Lip Treatments,Lip Balms & Treatments,0.32,,
The Water Cream,Tatcha,Skincare/Moisturizers/Moisturizers,68.0,1.7 oz/ 50 mL,188303,4.166,2452,Skincare,Moisturizers,Moisturizers,1.7,50,
The Dewy Skin Cream,Tatcha,Skincare/Moisturizers/Moisturizers,68.0,1.7 oz/ 50 mL,74831,4.2517,858,Skincare,Moisturizers,Moisturizers,1.7,50,
Bestsellers Set,Tatcha,Skincare/Value & Gift Sets,60.0,na,18706,3.9,10,Skincare,Value & Gift Sets,no info,,,
The Ritual for Radiant Skin Set,Tatcha,Skincare/Value & Gift Sets,90.0,na,21356,4.1957,46,Skincare,Value & Gift Sets,no info,,,
The Deep Cleanse Exfoliating Cleanser,Tatcha,Skincare/Cleansers/Face Wash & Cleansers,38.0,5 oz/ 150 mL,85441,4.318,1192,Skincare,Cleansers,Face Wash & Cleansers,5,150,
Violet-C Brightening Serum 20% Vitamin C + 10% AHA,Tatcha,Skincare/Treatments/Face Serums,88.0,1 oz/ 30 mL,71289,4.4018,1242,Skincare,Treatments,Face Serums,1,30,
The Rice Polish Foaming Enzyme Powder,Tatcha,Skincare/Cleansers/Exfoliators,65.0,2.1 oz/ 60 g,92292,4.426,1371,Skincare,Cleansers,Exfoliators,2.1,,60
The Silk Canvas Protective Primer,Tatcha,Makeup/Face/Face Primer,52.0,0.7 oz/ 20 g,154231,4.1326,3756,Makeup,Face,Face Primer,0.7,,20
The Silk Peony Melting Eye Cream,Tatcha,Skincare/Eye Care/Eye Creams & Treatments,60.0,0.5 oz/ 15 mL,36779,4.3887,1096,Skincare,Eye Care,Eye Creams & Treatments,0.5,15,
The Essence Plumping Skin Softener,Tatcha,Skincare/Moisturizers/Mists & Essences,95.0,5.1 oz/ 150 mL,61236,4.5176,1138,Skincare,Moisturizers,Mists & Essences,5.1,150,
Pure One Step Camellia Oil Cleanser,Tatcha,Skincare/Cleansers/Face Wash & Cleansers,48.0,5.1 oz/ 150 mL,86066,4.5195,1484,Skincare,Cleansers,Face Wash & Cleansers,5.1,150,
Florence,TOCCA,Fragrance/Women/Perfume,46.0,1.7 oz/ 50 mL,15872,4.4366,513,Fragrance,Women,Perfume,1.7,50,
Stella,TOCCA,Fragrance/Women/Perfume,46.0,1.7 oz/ 50 mL,10145,4.4833,418,Fragrance,Women,Perfume,1.7,50,
Giulietta,TOCCA,Fragrance/Women/Perfume,27.0,1.7 oz/ 50 mL,10601,4.3801,413,Fragrance,Women,Perfume,1.7,50,
